,param_id,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,drug_conc_Hill,peak_current,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,drug_conc_Hill,peak_current,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance
,param_id,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,Hill_coef,IC50,Vhalf,Kmax,Ku,N,EC50,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,RMSE,ME,conc_11,conc_11,conc_12,conc_13,conc_12,conc_13,conc_14,conc_15,conc_14,conc_15,conc_16,conc_17,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_18,conc_19,conc_20,conc_21,conc_22,conc_22,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29
0,3083.0,0.0,9.99999999999999e-10,3.1622776601683762e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,1.0,0.9739824088509887,0.9221125043621288,0.7891093516453416,0.5415125865755861,0.2708277042570492,0.1036105662548144,0.0340615381720755,0.0105335570487862,0.0032493322601451,0.001015453357371,1.0055027385634898,3.3895053071816615e-08,-4.502750000000001,37350000.00000001,0.0275706107800822,1.0,1.0,1e-09,3.359818286283788e-09,1.1288378916846885e-08,3.792690190732255e-08,1.274274985703132e-07,4.281332398719396e-07,1.438449888287663e-06,4.832930238571752e-06,1.623776739188721e-05,5.455594781168514e-05,0.0001832980710832,0.000615848211066,0.0020691380811147,0.0069519279617756,0.0233572146909012,0.078475997035146,0.2636650898730355,0.8858667904100832,2.976351441631313,10.0,265.3,277.20000000000005,313.3,406.4,561.3000000000001,713.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,264.1,272.90000000000003,299.5,364.6,477.5,614.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,55.947966897823925,40.65000000000001,9.999999999999996e-05,0.0003198382724065,0.0003162277660168,0.0009999999999999,0.0001009812054764,3.192674700579616e-05,0.0031622776601683,0.0099999999999999,1.0091379947441395e-05,3.18949201644521e-06,0.0316227766016837,0.1,1.0065883927109453e-06,3.1608297446372777e-07,0.3162277660168379,1.0,3.1622776601683795,10.0,9.800247342429449e-08,2.8724090026349857e-08,6.937830203246983e-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3084.0,0.0,9.99999999999999e-10,3.1622776601683762e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,1.0,0.973988321382678,0.922136225785146,0.7891694614903497,0.5415306765912511,0.270899961475135,0.1036357571307317,0.0340696719918918,0.0105301975305476,0.0032483241079989,0.0010155028497972,1.0054967707251066,3.3906325845772695e-08,-4.502750000000001,37350000.00000001,0.0386599999999999,1.0,1.0,1e-09,3.359818286283788e-09,1.1288378916846885e-08,3.792690190732255e-08,1.274274985703132e-07,4.281332398719396e-07,1.438449888287663e-06,4.832930238571752e-06,1.623776739188721e-05,5.455594781168514e-05,0.0001832980710832,0.000615848211066,0.0020691380811147,0.0069519279617756,0.0233572146909012,0.078475997035146,0.2636650898730355,0.8858667904100832,2.976351441631313,10.0,265.3,277.1,313.3,406.3,561.2,713.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,264.1,272.90000000000003,299.5,364.6,477.5,614.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,55.90930155170963,40.6,9.999999999999996e-05,0.0003197640482418,0.0003162277660168,0.0009999999999999,0.0001009863386085,3.192818228262191e-05,0.0031622776601683,0.0099999999999999,1.0092514336189817e-05,3.189641755978299e-06,0.0316227766016837,0.1,1.0065666364241764e-06,3.1591683913424414e-07,0.3162277660168379,1.0,3.1622776601683795,10.0,9.795895269506737e-08,2.8883077682490983e-08,6.942491524218938e-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3085.0,0.0,9.99999999999999e-10,3.1622776601683762e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,1.0,0.974007529032246,0.9221762829879344,0.7892634419700764,0.5417377689748858,0.2710102788916627,0.103706467541835,0.0340868031386436,0.0105308570969493,0.0032482181249049,0.0010154785435292,1.0055005888076998,3.3927526640300043e-08,-4.502750000000001,37350000.00000001,0.09967,1.0,1.0,1e-09,3.359818286283788e-09,1.1288378916846885e-08,3.792690190732255e-08,1.274274985703132e-07,4.281332398719396e-07,1.438449888287663e-06,4.832930238571752e-06,1.623776739188721e-05,5.455594781168514e-05,0.0001832980710832,0.000615848211066,0.0020691380811147,0.0069519279617756,0.0233572146909012,0.078475997035146,0.2636650898730355,0.8858667904100832,2.976351441631313,10.0,265.40000000000003,277.20000000000005,313.40000000000003,406.0,560.9,713.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,264.1,272.90000000000003,299.5,364.6,477.4,614.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,55.82800969644777,40.56666666666667,9.999999999999996e-05,0.0003198447542312,0.0003162277660168,0.0009999999999999,0.0001010063236312,3.191901764959547e-05,0.0031622776601683,0.0099999999999999,1.0096735109234072e-05,3.18942103879598e-06,0.0316227766016837,0.1,1.0060097602390126e-06,3.1627084103260695e-07,0.3162277660168379,1.0,3.1622776601683795,10.0,9.779667142866585e-08,2.8733721909372145e-08,6.937250564231311e-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3086.0,0.0,9.99999999999999e-10,3.1622776601683762e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,1.0,0.974006610808096,0.9221574904253248,0.7892697221953683,0.5417750744274872,0.2710338068362172,0.1037095845699444,0.0340842727383327,0.0105321631061675,0.0032484917342351,0.0010154493148849,1.0054709022322008,3.3948011303623454e-08,-4.502750000000001,37350000.00000001,0.1292205265306377,1.0,1.0,1e-09,3.359818286283788e-09,1.1288378916846885e-08,3.792690190732255e-08,1.274274985703132e-07,4.281332398719396e-07,1.438449888287663e-06,4.832930238571752e-06,1.623776739188721e-05,5.455594781168514e-05,0.0001832980710832,0.000615848211066,0.0020691380811147,0.0069519279617756,0.0233572146909012,0.078475997035146,0.2636650898730355,0.8858667904100832,2.976351441631313,10.0,265.40000000000003,277.20000000000005,313.40000000000003,405.9,560.9,713.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,264.1,272.90000000000003,299.5,364.5,477.4,614.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,55.828009696447786,40.56666666666669,9.999999999999996e-05,0.0003198513651583,0.0003162277660168,0.0009999999999999,0.0001009664191787,3.1929786603353e-05,0.0031622776601683,0.0099999999999999,1.0116766215660683e-05,3.189158281329737e-06,0.0316227766016837,0.1,1.005904512068443e-06,3.163121998514489e-07,0.3162277660168379,1.0,3.1622776601683795,10.0,9.81608444385266e-08,2.8732372208442333e-08,6.949650161444793e-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3087.0,0.0,9.99999999999999e-10,3.1622776601683762e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,1.0,0.9740101591647634,0.922189989099139,0.7892905186286969,0.5418043735151711,0.2710490452284043,0.1037014610766045,0.0340860532439939,0.0105350784022467,0.0032484121848686,0.0010154693841241,1.00552669004172,3.3919289674190366e-08,-4.502750000000001,37350000.00000001,0.1675323013630505,1.0,1.0,1e-09,3.359818286283788e-09,1.1288378916846885e-08,3.792690190732255e-08,1.274274985703132e-07,4.281332398719396e-07,1.438449888287663e-06,4.832930238571752e-06,1.623776739188721e-05,5.455594781168514e-05,0.0001832980710832,0.000615848211066,0.0020691380811147,0.0069519279617756,0.0233572146909012,0.078475997035146,0.2636650898730355,0.8858667904100832,2.976351441631313,10.0,265.40000000000003,277.20000000000005,313.40000000000003,405.8,560.8000000000001,713.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,264.1,272.90000000000003,299.5,364.5,477.4,614.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,55.79073997238852,40.53333333333336,9.999999999999996e-05,0.0003198202111862,0.0003162277660168,0.0009999999999999,0.0001009803134201,3.1914223176159065e-05,0.0031622776601683,0.0099999999999999,1.0098988739020624e-05,3.188527298034072e-06,0.0316227766016837,0.1,1.0075650715452367e-06,3.1694374964353325e-07,0.3162277660168379,1.0,3.1622776601683795,10.0,9.81614609490218e-08,2.8726002684257454e-08,6.963874257658645e-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3088.0,0.0,9.99999999999999e-10,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,1.0,0.974014015169755,0.9221730052697102,0.7892532580378527,0.5417921120879551,0.2710619358391704,0.1037054241028631,0.0340832261933088,0.0105314695020236,0.0032484566242099,0.0010154413075911,1.005449194219602,3.396248090412868e-08,-4.502750000000001,37350000.00000001,0.2172028914720866,1.0,1.0,1e-09,3.3598182862837882e-09,1.1288378916846885e-08,3.792690190732255e-08,1.274274985703132e-07,4.281332398719396e-07,1.438449888287663e-06,4.832930238571752e-06,1.623776739188721e-05,5.455594781168514e-05,0.0001832980710832,0.000615848211066,0.0020691380811147,0.0069519279617756,0.0233572146909012,0.078475997035146,0.2636650898730355,0.8858667904100832,2.976351441631313,10.0,265.40000000000003,277.20000000000005,313.40000000000003,405.8,560.8000000000001,713.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,264.1,272.90000000000003,299.5,364.5,477.4,614.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,55.79073997238852,40.53333333333336,9.999999999999996e-05,0.0003198348438451,0.0003162277660168,0.0009999999999999,0.0001009928047026,3.1915339269792404e-05,0.0031622776601683,0.0099999999999999,1.0088450298568802e-05,3.1883106924229387e-06,0.0316227766016837,0.1,1.0062749590504392e-06,3.16194801641997e-07,0.3162277660168379,1.0,3.1622776601683795,10.0,9.81451943387223e-08,2.8742432993155053e-08,6.956070853082307e-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3089.0,0.0,9.99999999999999e-10,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,1.0,0.9743433535280674,0.9221902533129888,0.7892949870591334,0.5418260862806271,0.2710793296292061,0.10372141697553,0.0340874720930178,0.0105299729797733,0.0032485358558492,0.0010154654495263,1.0056491635972205,3.3853575403711666e-08,-4.502750000000001,37350000.00000001,0.2816,1.0,1.0,1e-09,3.3598182862837882e-09,1.1288378916846885e-08,3.792690190732255e-08,1.274274985703132e-07,4.281332398719396e-07,1.438449888287663e-06,4.832930238571752e-06,1.623776739188721e-05,5.455594781168514e-05,0.0001832980710832,0.000615848211066,0.0020691380811147,0.0069519279617756,0.0233572146909012,0.078475997035146,0.2636650898730355,0.8858667904100832,2.976351441631313,10.0,265.40000000000003,277.20000000000005,313.40000000000003,405.7000000000001,560.8000000000001,713.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,264.1,272.90000000000003,299.5,364.5,477.4,614.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,55.748841542522975,40.50000000000003,9.999999999999996e-05,0.0003198431199436,0.0003162277660168,0.0009999999999999,0.0001009775141994,3.1913552927089745e-05,0.0031622776601683,0.0099999999999999,1.0093453396949138e-05,3.189420193350406e-06,0.0316227766016837,0.1,1.006933221659403e-06,3.1691798882182897e-07,0.3162277660168379,1.0,3.1622776601683795,10.0,9.813278700415645e-08,2.8789278178552524e-08,7.034728504220413e-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3090.0,0.0,3.162277660168376e-10,9.99999999999999e-10,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,1.0,0.9889002903662876,0.9657765907388692,0.8996361891289305,0.7414671179257782,0.4848573917554786,0.251189131879497,0.1278312561561146,0.0763665132916174,0.0489222117810898,0.026199111010238,0.8822149104881323,2.420394857698865e-07,-4.502750000000001,47776898.61884367,1.7900000000000005e-05,1.0,1.0,3.1622776601683795e-10,1.1288378916846883e-09,4.0296113202003955e-09,1.4384498882876632e-08,5.13483290743756e-08,1.8329807108324375e-07,6.543189129712968e-07,2.335721469090121e-06,8.3378222347179e-06,2.9763514416313192e-05,0.0001062467830894,0.0003792690190732,0.0013538761800225,0.0048329302385717,0.0172521054994204,0.0615848211066027,0.2198392648862293,0.7847599703514623,2.80135676119887,10.0,261.70000000000005,265.70000000000005,278.90000000000003,317.90000000000003,406.9,550.5,712.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,262.70000000000005,267.90000000000003,282.70000000000005,320.6,397.7000000000001,511.7000000000001,639.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,31.43585305257129,15.871428571428558,3.1622776601683775e-05,0.0091688956125067,9.999999999999996e-05,0.0003162277660168,0.0020211088689776,0.0003559741869807,0.0009999999999999,0.0031622776601683,6.21457084599879e-05,1.1017958470557824e-05,0.0099999999999999,0.0316227766016837,2.493324227641891e-06,7.869840071522571e-07,0.1,0.3162277660168379,1.0,3.1622776601683795,2.4705773238578017e-07,7.643132768193467e-08,2.2461673334450266e-08,5.409670087697233e-09,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3091.0,0.0,9.99999999999999e-10,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,1.0,0.968804456592266,0.9084651069525052,0.7637243804057221,0.5274740753504102,0.3101076679720345,0.1881420268372006,0.1221909535947482,0.0702008968893648,0.0276948284558095,0.0067746716810897,0.767515451298321,2.1772789929760445e-06,-4.502750000000001,47776898.61884367,4.617607212716914e-05,1.0,1.0,1e-09,3.3598182862837882e-09,1.1288378916846885e-08,3.792690190732255e-08,1.274274985703132e-07,4.281332398719396e-07,1.438449888287663e-06,4.832930238571752e-06,1.623776739188721e-05,5.455594781168514e-05,0.0001832980710832,0.000615848211066,0.0020691380811147,0.0069519279617756,0.0233572146909012,0.078475997035146,0.2636650898730355,0.8858667904100832,2.976351441631313,10.0,265.1,275.90000000000003,307.1,380.0,506.7000000000001,663.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,268.40000000000003,280.3,306.70000000000005,357.70000000000005,437.7000000000001,537.9,643.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,59.21563701140664,34.91666666666668,9.999999999999996e-05,0.001234875353311,0.0003162277660168,0.0009999999999999,0.0002158429077162,3.823157865153703e-05,0.0031622776601683,0.0099999999999999,7.888940191415945e-06,2.493679952269528e-06,0.0316227766016837,0.1,7.864584870804361e-07,2.470837518315894e-07,0.3162277660168379,1.0,3.1622776601683795,10.0,7.6444758430663e-08,2.246560254897522e-08,5.397594365543745e-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3092.0,0.0,9.99999999999999e-10,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,1.0,0.9731628680732688,0.9215190384477412,0.7973737572471464,0.5924042908633494,0.394996546839519,0.2630598568039362,0.1624085026277252,0.0742378518163561,0.0212127463308567,0.0041956834872903,0.6982752978445415,9.48255947387869e-06,-4.502750000000001,47776898.61884367,0.0001191189741393,1.0,1.0,1e-09,3.3598182862837882e-09,1.1288378916846885e-08,3.792690190732255e-08,1.274274985703132e-07,4.281332398719396e-07,1.438449888287663e-06,4.832930238571752e-06,1.623776739188721e-05,5.455594781168514e-05,0.0001832980710832,0.000615848211066,0.0020691380811147,0.0069519279617756,0.0233572146909012,0.078475997035146,0.2636650898730355,0.8858667904100832,2.976351441631313,10.0,265.1,275.90000000000003,307.1,380.5,509.9,674.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,268.20000000000005,278.20000000000005,299.1,338.8,402.4,487.2000000000001,582.4000000000001,678.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,89.69232594449387,56.43333333333331,9.999999999999996e-05,0.0007482092364601,0.0003162277660168,0.0009999999999999,0.0001322997273607,2.522219949996647e-05,0.0031622776601683,0.0099999999999999,7.889320230268924e-06,2.492873608012797e-06,0.0316227766016837,0.1,7.870007552654604e-07,2.4699291155474664e-07,0.3162277660168379,1.0,3.1622776601683795,10.0,7.643492322897362e-08,2.2469865346729203e-08,5.400980140055874e-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3093.0,0.0,9.99999999999999e-10,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,1.0,0.9762453451732556,0.9312101863099468,0.8230128357735501,0.6409411390617127,0.4495240502017162,0.2930592637460873,0.1568656290571528,0.0565508206559735,0.0132505788646781,0.0025263242889925,0.7216262009312548,7.610258372650896e-06,-4.502750000000001,47776898.61884367,0.0003072875051156,1.0,1.0,1e-09,3.3598182862837882e-09,1.1288378916846885e-08,3.792690190732255e-08,1.274274985703132e-07,4.281332398719396e-07,1.438449888287663e-06,4.832930238571752e-06,1.623776739188721e-05,5.455594781168514e-05,0.0001832980710832,0.000615848211066,0.0020691380811147,0.0069519279617756,0.0233572146909012,0.078475997035146,0.2636650898730355,0.8858667904100832,2.976351441631313,10.0,265.1,276.1,307.90000000000003,383.1,519.4,701.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,266.3,274.6,292.6,328.5,389.3,474.0,571.6,671.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,109.6079072573386,71.36666666666669,9.999999999999996e-05,0.0004564740698412,0.0003162277660168,0.0009999999999999,8.49401093194349e-05,2.495323086609996e-05,0.0031622776601683,0.0099999999999999,7.888728011947851e-06,2.492569145173685e-06,0.0316227766016837,0.1,7.864425869890973e-07,2.4702661293539537e-07,0.3162277660168379,1.0,3.1622776601683795,10.0,7.638288852219873e-08,2.2440223007612308e-08,5.355702590505882e-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3094.0,0.0,9.99999999999999e-10,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,1.0,0.975318186909879,0.9294944484310192,0.8205043798587972,0.6341277804971107,0.4267572772424645,0.2485672714620752,0.1124533689835319,0.0349558784843467,0.0079092662038759,0.0015374867367953,0.785293315169763,2.3803458200977875e-06,-4.502750000000001,47776898.61884367,0.0007927,1.0,1.0,1e-09,3.3598182862837882e-09,1.1288378916846885e-08,3.792690190732255e-08,1.274274985703132e-07,4.281332398719396e-07,1.438449888287663e-06,4.832930238571752e-06,1.623776739188721e-05,5.455594781168514e-05,0.0001832980710832,0.000615848211066,0.0020691380811147,0.0069519279617756,0.0233572146909012,0.078475997035146,0.2636650898730355,0.8858667904100832,2.976351441631313,10.0,265.40000000000003,276.90000000000003,310.3,391.0,544.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,265.5,273.5,292.5,332.6,402.5,498.80000000000007,606.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,69.1418397209678,44.30000000000001,9.999999999999996e-05,0.0002887999031083,0.0003162277660168,0.0009999999999999,7.894862770290582e-05,2.4941289628751945e-05,0.0031622776601683,0.0099999999999999,7.889180026328485e-06,2.4924388395548816e-06,0.0316227766016837,0.1,7.864789586534537e-07,2.471042545747994e-07,0.3162277660168379,1.0,3.1622776601683795,10.0,7.64165359143971e-08,2.2447580676151613e-08,5.4009361348225255e-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3095.0,0.0,9.99999999999999e-10,3.162277660168376e-09,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,1.0,0.9669326679376355,0.9028825115215852,0.7483327795806191,0.4888093257772262,0.2342664861560423,0.0874028909751997,0.0298979250721571,0.0092028981699415,0.0025306881043214,0.000792806408627,0.9906441892525296,3.5447055176679976e-08,-4.502750000000001,47776898.61884367,0.01,1.0,1.0,1e-09,3.3598182862837882e-09,1.1288378916846885e-08,3.792690190732255e-08,1.274274985703132e-07,4.281332398719396e-07,1.438449888287663e-06,4.832930238571752e-06,1.623776739188721e-05,5.455594781168514e-05,0.0001832980710832,0.000615848211066,0.0020691380811147,0.0069519279617756,0.0233572146909012,0.078475997035146,0.2636650898730355,0.8858667904100832,2.976351441631313,10.0,266.8,281.6,325.5,432.3,593.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,265.20000000000005,276.3,308.1,380.9,498.30000000000007,634.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,49.14576278785383,34.219999999999985,9.999999999999996e-05,0.0002499835658567,0.0003162277660168,0.0009999999999999,7.895235169941067e-05,2.495162770004536e-05,0.0031622776601683,0.0099999999999999,7.889172487818798e-06,2.493430399030203e-06,0.0316227766016837,0.1,7.865945833560208e-07,2.4714986737552574e-07,0.3162277660168379,1.0,3.1622776601683795,10.0,7.64514731708102e-08,2.2474429778111065e-08,5.430403420293295e-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
