,param_id,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current
0,11306.0,0.0,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,1.0,0.9838149090379396,0.9506120420033763,0.8593169938572388,0.6612645768434797,0.3901763872201249,0.1864531969651815,0.0930051980726541,0.0558674154844774,0.0354457568231961,0.0186733069709187,0.0069802283903944,0.0019890853585573,0.0004498246062732,0.0,0.9136521719972682,0.000431575505041,-53.34515789473684,8856.616250323472,1.0763905916955142e-05,1.0,1.0,3.162277660168379e-06,6.951927961775606e-06,1.5283067326587687e-05,3.359818286283781e-05,7.386199822079358e-05,0.0001623776739188,0.0003569698846826,0.0007847599703514,0.001725210549942,0.0037926901907322,0.0083378222347178,0.0183298071083243,0.040296113202004,0.0885866790410083,0.1947483039908757,0.4281332398719396,0.941204967268067,2.06913808111479,4.548777947003778,10.0,262.40000000000003,265.1,270.8,282.5,305.20000000000005,344.8,405.1,485.0,576.7,671.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,263.40000000000003,266.8,273.40000000000003,286.1,309.3,347.70000000000005,403.8,475.2000000000001,555.2,637.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,13.233480267866032,5.049999999999988,,,,,,,,,,,,,,,,
0,11307.0,0.0,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,1.0,0.9834919274208156,0.949638626522731,0.8566081369102374,0.6551196474901869,0.3796604653758096,0.1717386780054511,0.0763523933890054,0.0414453352577018,0.0260720026666254,0.0151935233486937,0.0066532143524693,0.0021347899556544,0.0005090073437956,0.0,0.9514456307559738,0.0002965966619228,-53.34515789473684,8856.616250323472,6.472719027321892e-06,1.0,1.0,3.162277660168379e-06,6.951927961775606e-06,1.5283067326587687e-05,3.359818286283781e-05,7.386199822079358e-05,0.0001623776739188,0.0003569698846826,0.0007847599703514,0.001725210549942,0.0037926901907322,0.0083378222347178,0.0183298071083243,0.040296113202004,0.0885866790410083,0.1947483039908757,0.4281332398719396,0.941204967268067,2.06913808111479,4.548777947003778,10.0,262.3,264.90000000000003,270.3,281.90000000000003,304.6,344.70000000000005,405.3,484.9,576.2,670.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,263.1,266.3,272.8,285.8,310.0,350.70000000000005,410.6,486.5,570.6,655.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,5.916417835143132,-0.7200000000000045,,,,,,,,,,,,,,,,
0,11308.0,0.0,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,1.0,0.9880040448991404,0.9630676446425488,0.8921114412506577,0.724975833909169,0.4612132893980347,0.228960744048803,0.1106113883085765,0.0639096214504803,0.0411026454001253,0.0232528503988603,0.0092441809988549,0.0025765662178825,0.0006235171947437,0.0001328730589725,0.9116198856910788,0.0002032596329838,-53.34515789473684,20687.02431821473,1.0763905916955142e-05,1.0,1.0,1e-06,2.335721469090121e-06,5.455594781168514e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775606e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514607,1.8329807108324336,4.281332398719387,10.0,261.8,264.1,269.1,280.1,303.0,344.8,410.7000000000001,498.7000000000001,598.7,699.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,262.70000000000005,265.5,271.5,283.6,307.0,347.5,408.4,486.5,573.3000000000001,661.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,15.224716746133566,6.340000000000003,10.0,0.0,,,,,,,,,,,,,,
0,11309.0,0.0,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,1.0,0.9877688578934484,0.9623463090214528,0.8900400073843928,0.7199600776537627,0.4519975906206421,0.2154813763545875,0.094274242065304,0.0488235452457095,0.0305052874929638,0.0188070476779118,0.0089319824663491,0.0029474092760664,0.0007769733273441,0.0001704171756199,0.9486839482318984,0.0001363194651742,-53.34515789473684,20687.02431821473,6.472719027321892e-06,1.0,1.0,1e-06,2.335721469090121e-06,5.455594781168514e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775606e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514607,1.8329807108324336,4.281332398719387,10.0,261.8,263.90000000000003,268.70000000000005,279.5,302.3,344.70000000000005,410.8,498.5,598.0,698.5,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,262.40000000000003,265.1,270.90000000000003,283.20000000000005,307.5,350.5,415.4,498.2000000000001,589.2,680.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,7.148006715161903,0.3999999999999829,10.0,0.0,,,,,,,,,,,,,,
0,11310.0,0.0,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,1.0,0.9724532183567948,0.91794681311451,0.7806615203807962,0.5343547802367589,0.2795860576559936,0.1324007119924583,0.0727690927974152,0.0464559831493387,0.0278516984807558,0.012104574705946,0.0034227289149554,0.0007629599086258,0.0001719386274267,3.6186004618855085e-05,0.9102476852628828,9.517559260249128e-05,-53.34515789473684,48320.14429063444,1.0763905916955142e-05,1.0,1.0,1e-06,2.335721469090121e-06,5.455594781168514e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775606e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514607,1.8329807108324336,4.281332398719387,10.0,264.1,269.1,280.1,303.0,344.8,410.7000000000001,498.7000000000001,598.7,699.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,265.5,271.5,283.70000000000005,307.0,347.5,408.3,486.2000000000001,572.9000000000001,660.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,16.358008572086167,7.311111111111119,10.0,0.0,,,,,,,,,,,,,,
0,11311.0,0.0,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,1.0,0.971916804179342,0.9163677142023589,0.7766133744575621,0.5263300621495568,0.2672731171179187,0.1165585730080071,0.057074942543547,0.0345509067395546,0.0219635705276021,0.0113109130447124,0.0038988765695011,0.0009752052193848,0.000226068853884,4.777252381501387e-05,0.9474220978716704,6.181331406240237e-05,-53.34515789473684,48320.14429063444,6.472719027321892e-06,1.0,1.0,1e-06,2.335721469090121e-06,5.455594781168514e-06,1.274274985703132e-05,2.9763514416313192e-05,6.951927961775606e-05,0.0001623776739188,0.0003792690190732,0.00088586679041,0.0020691380811147,0.0048329302385717,0.0112883789168468,0.0263665089873035,0.0615848211066025,0.1438449888287662,0.3359818286283781,0.7847599703514607,1.8329807108324336,4.281332398719387,10.0,263.90000000000003,268.70000000000005,279.5,302.3,344.70000000000005,410.8,498.6,598.1,698.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,265.1,271.0,283.3,307.6,350.40000000000003,415.3,497.9,588.7,679.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,7.776674524928146,0.6777777777777803,10.0,0.0,,,,,,,,,,,,,,
0,11312.0,0.0,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,1.0,0.9795008772354556,0.9380248176605678,0.827823958818771,0.6066291989235717,0.3385468160806181,0.1601370688911311,0.0835620106339675,0.052096368867348,0.0325663409213496,0.0156363466502548,0.0047811335921124,0.0010256449455132,0.0002090053579049,4.713754206194247e-05,0.9105551210127762,4.383567039743696e-05,-53.34515789473684,112864.77496001829,1.0763905916955142e-05,1.0,1.0,3.162277660168379e-07,7.847599703514607e-07,1.947483039908757e-06,4.832930238571752e-06,1.1993539462092356e-05,2.9763514416313192e-05,7.386199822079358e-05,0.0001832980710832,0.0004548777947003,0.0011288378916846,0.0028013567611988,0.0069519279617756,0.0172521054994203,0.0428133239871939,0.106246783089404,0.2636650898730361,0.6543189129712969,1.623776739188721,4.029611320200404,10.0,263.0,267.20000000000005,277.0,298.70000000000005,341.0,410.7000000000001,505.6,613.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,264.20000000000005,269.3,280.3,302.8,343.90000000000003,408.3,492.2000000000001,585.5,679.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,11.212102835775305,3.76250000000001,3.1622776601683795,9.983410445404404e-06,10.0,0.0,,,,,,,,,,,,
0,11313.0,0.0,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,1.0,0.9791017334876496,0.9368278326120996,0.8246032303115615,0.5997427857675124,0.3273678279685253,0.1450184604537336,0.0674325158563066,0.0389563762689223,0.0250421803936038,0.0139296209695356,0.0052489703388038,0.0013018625525757,0.0002745353272592,6.152536009548349e-05,0.9474597991519343,2.7669192500477783e-05,-53.34515789473684,112864.77496001829,6.472719027321892e-06,1.0,1.0,3.162277660168379e-07,7.847599703514607e-07,1.947483039908757e-06,4.832930238571752e-06,1.1993539462092356e-05,2.9763514416313192e-05,7.386199822079358e-05,0.0001832980710832,0.0004548777947003,0.0011288378916846,0.0028013567611988,0.0069519279617756,0.0172521054994203,0.0428133239871939,0.106246783089404,0.2636650898730361,0.6543189129712969,1.623776739188721,4.029611320200404,10.0,262.90000000000003,266.90000000000003,276.40000000000003,298.0,340.90000000000003,410.8,505.4,612.6,720.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,263.90000000000003,268.8,279.8,303.1,346.6,415.2000000000001,504.2000000000001,601.8000000000001,698.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,8.794632201266603,1.3888888888888762,3.1622776601683795,1.3118926500586758e-05,10.0,0.0,,,,,,,,,,,,
0,11314.0,0.0,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,0.9847737065731365,0.9534440203029136,0.8666388009738539,0.6749518249330134,0.4047262905519249,0.1952018060182599,0.0972279765192476,0.058411872409457,0.0373866007124213,0.0196985739244677,0.0067461447367127,0.001497146982146,0.0002820802625412,5.744691703597073e-05,0.9108062606507444,2.018839542044703e-05,-53.34515789473684,263626.2290558718,1.0763905916955142e-05,1.0,1.0,1e-07,2.636650898730356e-07,6.951927961775605e-07,1.8329807108324373e-06,4.832930238571752e-06,1.274274985703132e-05,3.359818286283781e-05,8.858667904100833e-05,0.000233572146909,0.000615848211066,0.0016237767391887,0.0042813323987193,0.0112883789168468,0.0297635144163131,0.078475997035146,0.206913808111479,0.5455594781168515,1.43844988828766,3.792690190732246,10.0,262.3,265.70000000000005,274.3,294.8,337.40000000000003,410.7000000000001,512.6,628.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,263.3,267.5,277.40000000000003,298.8,340.5,408.3,498.30000000000007,598.2,697.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,11.925550301768029,4.1875,1.0,1.291132050681418e-05,3.1622776601683795,2.7311209786912213e-06,10.0,0.0,,,,,,,,,,
0,11315.0,0.0,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,0.984476688629399,0.9525408988666876,0.8641143892912022,0.6691538455996753,0.3946767235850403,0.1810025850304796,0.0809258841017986,0.0441915007426368,0.0282191143747201,0.0167325277247113,0.0070408763109644,0.0018599568870397,0.0003701813826303,7.490637127920545e-05,0.9475654133745102,1.2371433122890652e-05,-53.34515789473684,263626.2290558718,6.472719027321892e-06,1.0,1.0,1e-07,2.636650898730356e-07,6.951927961775605e-07,1.8329807108324373e-06,4.832930238571752e-06,1.274274985703132e-05,3.359818286283781e-05,8.858667904100833e-05,0.000233572146909,0.000615848211066,0.0016237767391887,0.0042813323987193,0.0112883789168468,0.0297635144163131,0.078475997035146,0.206913808111479,0.5455594781168515,1.43844988828766,3.792690190732246,10.0,262.20000000000005,265.5,273.8,294.1,337.3,410.8,512.4,627.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,263.0,267.1,276.90000000000003,299.0,342.90000000000003,415.2000000000001,510.6,614.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,5.472887720390382,-0.8000000000000185,1.0,1.687689968324258e-05,3.1622776601683795,3.546088919143315e-06,10.0,0.0,,,,,,,,,,
0,11316.0,0.0,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,1.0,0.9887041251454946,0.9651721465211938,0.8978203254468137,0.7368448649842283,0.4758905884231935,0.2386034431432309,0.1148007647628451,0.0658093160350381,0.0423531424364405,0.0241188216363621,0.0093480300779377,0.0022557358846474,0.0004164843536866,7.726993379604633e-05,0.91095460881181,9.30541384571591e-06,-53.34515789473684,615770.4090655259,1.0763905916955142e-05,1.0,1.0,3.162277660168379e-08,8.858667904100834e-08,2.481628922836824e-07,6.951927961775605e-07,1.947483039908757e-06,5.455594781168514e-06,1.5283067326587687e-05,4.281332398719396e-05,0.0001199353946209,0.0003359818286283,0.000941204967268,0.0026366508987303,0.0073861998220793,0.0206913808111479,0.0579639395338497,0.1623776739188721,0.4548777947003777,1.2742749857031348,3.5696988468260624,10.0,261.8,264.5,272.1,291.3,333.90000000000003,410.7000000000001,519.6,642.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,262.5,266.1,274.90000000000003,295.20000000000005,337.1,408.3,504.4,610.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,12.670733996102983,4.649999999999999,0.3162277660168379,1.5629484434042413e-05,1.0,3.492983096978961e-06,3.1622776601683795,7.434629796012181e-07,10.0,0.0,,,,,,,,
0,11317.0,0.0,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,1.0,0.9884861652542436,0.9644963746760804,0.8958686874102473,0.7320638479767745,0.4669740964610845,0.2254431329776814,0.0986414257101237,0.0507005713741328,0.031633983067746,0.0196405575741069,0.0092259328877906,0.0027101846503683,0.0005451657803072,0.0001009872751463,0.9476377519407082,5.5325142974211e-06,-53.34515789473684,615770.4090655259,6.472719027321892e-06,1.0,1.0,3.162277660168379e-08,8.858667904100834e-08,2.481628922836824e-07,6.951927961775605e-07,1.947483039908757e-06,5.455594781168514e-06,1.5283067326587687e-05,4.281332398719396e-05,0.0001199353946209,0.0003359818286283,0.000941204967268,0.0026366508987303,0.0073861998220793,0.0206913808111479,0.0579639395338497,0.1623776739188721,0.4548777947003777,1.2742749857031348,3.5696988468260624,10.0,261.70000000000005,264.3,271.6,290.6,333.70000000000005,410.8,519.3000000000001,641.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,262.3,265.70000000000005,274.40000000000003,295.20000000000005,339.40000000000003,415.2000000000001,517.0,628.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,5.846152580971538,-0.4499999999999957,0.3162277660168379,2.0525006189436737e-05,1.0,4.595891317992628e-06,3.1622776601683795,9.557609840128524e-07,10.0,0.0,,,,,,,,
0,11318.0,0.0,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,1.0,0.9740293742291374,0.9223865350459918,0.7907838385616731,0.5489964384482104,0.2907629064303757,0.1374722059095988,0.0747976766361421,0.0475869845680829,0.0287518286482674,0.0125678024290597,0.0033907075180515,0.0006432678572383,0.0001137265420237,2.0938732100099143e-05,0.910205074014044,4.339641839724625e-06,-53.34515789473684,1438298.4501908752,1.0763905916955142e-05,1.0,1.0,3.162277660168379e-08,8.858667904100834e-08,2.481628922836824e-07,6.951927961775605e-07,1.947483039908757e-06,5.455594781168514e-06,1.5283067326587687e-05,4.281332398719396e-05,0.0001199353946209,0.0003359818286283,0.000941204967268,0.0026366508987303,0.0073861998220793,0.0206913808111479,0.0579639395338497,0.1623776739188721,0.4548777947003777,1.2742749857031348,3.5696988468260624,10.0,263.8,270.20000000000005,286.6,324.1,394.5,498.7000000000001,620.7,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,265.20000000000005,272.8,290.40000000000003,327.70000000000005,393.6,486.2000000000001,591.7,697.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,12.154834429147934,4.428571428571421,0.3162277660168379,4.089508756865994e-06,1.0,9.310304229744936e-07,3.1622776601683795,2.2368269208520426e-07,10.0,0.0,,,,,,,,
0,11319.0,0.0,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,1.0,0.9735244949962768,0.9208943580162614,0.7869173883801114,0.5412149987758388,0.2786980312769713,0.1217810998506695,0.0590266776664592,0.0354638946048471,0.0226147467724947,0.0117216988497252,0.00390069233174,0.0008344614342297,0.0001489731336413,2.756051971646021e-05,0.9472232089893716,2.4899815063567605e-06,-53.34515789473684,1438298.4501908752,6.472719027321892e-06,1.0,1.0,3.162277660168379e-08,8.858667904100834e-08,2.481628922836824e-07,6.951927961775605e-07,1.947483039908757e-06,5.455594781168514e-06,1.5283067326587687e-05,4.281332398719396e-05,0.0001199353946209,0.0003359818286283,0.000941204967268,0.0026366508987303,0.0073861998220793,0.0206913808111479,0.0579639395338497,0.1623776739188721,0.4548777947003777,1.2742749857031348,3.5696988468260624,10.0,263.70000000000005,269.8,285.90000000000003,323.8,394.7000000000001,498.6,619.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,264.8,272.20000000000005,290.20000000000005,329.40000000000003,399.6,497.80000000000007,608.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,5.555306343616764,-0.8428571428571477,0.3162277660168379,5.47079488288712e-06,1.0,1.1643998998489576e-06,3.1622776601683795,2.236802013041349e-07,10.0,0.0,,,,,,,,
0,11320.0,0.0,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,1.0,0.9806807069898013,0.941444452347458,0.8362310831232458,0.6206900732589947,0.3512559318902228,0.1665278142989996,0.0860433034799521,0.0532993536061974,0.0335056674180799,0.0163339772319839,0.0049980880673443,0.0010080363380838,0.0001758640180588,3.1171815250548497e-05,0.9106049083758248,1.9936266159576656e-06,-53.34515789473684,3359535.3095334223,1.0763905916955142e-05,1.0,1.0,1e-08,2.976351441631319e-08,8.858667904100834e-08,2.636650898730356e-07,7.847599703514607e-07,2.335721469090121e-06,6.951927961775606e-06,2.06913808111479e-05,6.158482110660255e-05,0.0001832980710832,0.0005455594781168,0.0016237767391887,0.0048329302385717,0.0143844988828766,0.0428133239871938,0.1274274985703132,0.3792690190732246,1.1288378916846884,3.359818286283774,10.0,262.90000000000003,268.1,282.5,318.20000000000005,389.3,498.7000000000001,628.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,264.0,270.3,286.20000000000005,322.0,388.9,486.2000000000001,598.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,12.447604474068772,4.571428571428571,0.1,5.754123753733648e-06,0.3162277660168379,1.35623076669982e-06,1.0,3.985974513851069e-07,3.1622776601683795,9.576507521183469e-08,10.0,0.0,,,,,,
0,11321.0,0.0,9.99999999999999e-09,3.1622776601683765e-08,9.999999999999993e-08,3.162277660168377e-07,9.999999999999991e-07,3.162277660168377e-06,9.999999999999994e-06,3.1622776601683775e-05,9.999999999999996e-05,0.0003162277660168,0.0009999999999999,0.0031622776601683,0.0099999999999999,0.0316227766016837,1.0,0.9803036675363556,0.9403129266306366,0.833161472887797,0.6140276872284511,0.3403071784524872,0.1515866248557983,0.0698638810828155,0.0399402467803908,0.025670685481192,0.0144387063833968,0.0054639913559633,0.0012837794958498,0.0002307196104911,4.0748598869156986e-05,0.9474442848169627,1.1113378794460176e-06,-53.34515789473684,3359535.3095334223,6.472719027321892e-06,1.0,1.0,1e-08,2.976351441631319e-08,8.858667904100834e-08,2.636650898730356e-07,7.847599703514607e-07,2.335721469090121e-06,6.951927961775606e-06,2.06913808111479e-05,6.158482110660255e-05,0.0001832980710832,0.0005455594781168,0.0016237767391887,0.0048329302385717,0.0143844988828766,0.0428133239871938,0.1274274985703132,0.3792690190732246,1.1288378916846884,3.359818286283774,10.0,262.70000000000005,267.70000000000005,281.90000000000003,317.70000000000005,389.5,498.6,627.1,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,263.70000000000005,269.8,285.8,323.3,394.6,497.9,614.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,5.698621387167726,-0.6857142857142792,0.1,7.4814015353146255e-06,0.3162277660168379,1.470964412594346e-06,1.0,3.98597091366835e-07,3.1622776601683795,9.576519151949745e-08,10.0,0.0,,,,,,
