,param_id,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,drug_conc_Hill,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,peak_current,Hill_curve,Hill_curve,param_values,param_values,param_values,param_values,param_values,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,drug_conc_AP,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_trapping,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,APD_conductance,RMSE,ME,drug_conc_Hill,peak_current,drug_conc_Hill,peak_current
,param_id,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,Hill_coef,IC50,Vhalf,Kmax,Ku,N,EC50,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,conc_0,conc_1,conc_2,conc_3,conc_4,conc_5,conc_6,conc_7,conc_8,conc_9,conc_10,conc_11,conc_12,conc_13,conc_14,conc_15,conc_16,conc_17,conc_18,conc_19,conc_20,conc_21,conc_22,conc_23,conc_24,conc_25,conc_26,conc_27,conc_28,conc_29,RMSE,ME,conc_10,conc_10,conc_11,conc_11
0,10207.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9763751577714936,0.9318813918709292,0.821894831088546,0.6196576251577072,0.3790336863409006,0.185404158307587,0.0724238821453154,0.023407602193546,0.0058130743107349,0.8817491080786939,0.2194433777367375,-74.22442105263158,15.277114942717509,0.0003785749365108,1.0,1.0,0.0031622776601683,0.0054555947811685,0.0094120496726806,0.0162377673918872,0.0280135676119886,0.0483293023857175,0.0833782223471789,0.1438449888287662,0.2481628922836825,0.4281332398719391,0.7386199822079358,1.2742749857031337,2.1983926488622894,3.79269019073225,6.543189129712962,11.288378916846884,19.47483039908755,33.59818286283781,57.96393953384961,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,10000000.000000004,263.40000000000003,265.6,269.5,275.8,286.1,302.0,325.3,357.0,396.2000000000001,439.7000000000001,482.80000000000007,520.9,551.1,572.8000000000001,587.3000000000001,596.5,602.1,605.4000000000001,607.4000000000001,608.5,609.6,610.0,610.1,610.1,610.1,610.1,610.1,610.1,610.1,610.1,264.40000000000003,266.90000000000003,270.90000000000003,277.20000000000005,286.8,301.1,321.70000000000005,349.70000000000005,385.8,429.4,478.9,532.0,586.8000000000001,641.6,695.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,34.73591801003681,-12.86666666666667,100.0,0.0,,
0,10208.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9764509373432974,0.9329831908133148,0.8267161850648844,0.6304434839634501,0.3896112836228618,0.1897601875372777,0.0733593877168217,0.0235608602468823,0.005836028701019,0.882849975979151,0.2279128033120661,-74.22442105263158,15.277114942717509,0.0006295569113874,1.0,1.0,0.0031622776601683,0.0054555947811685,0.0094120496726806,0.0162377673918872,0.0280135676119886,0.0483293023857175,0.0833782223471789,0.1438449888287662,0.2481628922836825,0.4281332398719391,0.7386199822079358,1.2742749857031337,2.1983926488622894,3.79269019073225,6.543189129712962,11.288378916846884,19.47483039908755,33.59818286283781,57.96393953384961,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,10000000.000000004,263.40000000000003,265.8,269.70000000000005,276.20000000000005,286.70000000000005,303.1,327.20000000000005,360.20000000000005,401.5,448.1,495.2000000000001,537.0,569.8000000000001,593.0,608.0,617.4000000000001,623.0,626.4000000000001,628.4000000000001,629.5,630.6,630.9000000000001,631.1,631.1,631.1,631.1,631.1,631.1,631.1,631.1,264.20000000000005,266.6,270.5,276.5,285.8,299.70000000000005,319.70000000000005,347.1,382.6,425.6,474.80000000000007,527.8000000000001,582.5,637.4000000000001,691.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,26.701697823671587,-3.1533333333333418,100.0,0.0,,
0,10209.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9756147015799144,0.9310823857146064,0.8233075877932537,0.625017261299524,0.3808017928546439,0.180775435377147,0.06839591377116,0.0217352522612278,0.0053634506631066,0.8920093381465242,0.2166793477793233,-74.22442105263158,15.277114942717509,0.0010469311791442,1.0,1.0,0.0031622776601683,0.0054555947811685,0.0094120496726806,0.0162377673918872,0.0280135676119886,0.0483293023857175,0.0833782223471789,0.1438449888287662,0.2481628922836825,0.4281332398719391,0.7386199822079358,1.2742749857031337,2.1983926488622894,3.79269019073225,6.543189129712962,11.288378916846884,19.47483039908755,33.59818286283781,57.96393953384961,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,10000000.000000004,263.6,266.0,270.1,276.8,287.8,305.0,330.5,365.8,410.5,461.7000000000001,513.0,557.0,589.7,611.7,625.6,634.1,639.2,642.2,644.0,645.0,646.0,646.3000000000001,646.4000000000001,646.4000000000001,646.4000000000001,646.4000000000001,646.4000000000001,646.4000000000001,646.4000000000001,646.4000000000001,264.20000000000005,266.6,270.6,276.70000000000005,286.20000000000005,300.5,321.1,349.3,385.7000000000001,429.8,479.9,533.7,589.1,644.6,698.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,25.94424791740937,2.533333333333322,100.0,0.0,,
0,10210.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.974307013065693,0.9272127609980958,0.8138318529297008,0.6073790249991134,0.3582646222904226,0.1634073347995814,0.0601000601013194,0.018855033815387,0.0046315350391108,0.906608747519752,0.193410853343063,-74.22442105263158,15.277114942717509,0.0017410100247312,1.0,1.0,0.0031622776601683,0.0054555947811685,0.0094120496726806,0.0162377673918872,0.0280135676119886,0.0483293023857175,0.0833782223471789,0.1438449888287662,0.2481628922836825,0.4281332398719391,0.7386199822079358,1.2742749857031337,2.1983926488622894,3.79269019073225,6.543189129712962,11.288378916846884,19.47483039908755,33.59818286283781,57.96393953384961,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,10000000.000000004,263.8,266.3,270.70000000000005,277.90000000000003,289.70000000000005,308.1,335.70000000000005,374.2000000000001,423.2000000000001,478.4,530.9,573.1,603.1,622.9000000000001,635.5,643.1,647.7,650.4000000000001,652.0,653.0,653.8000000000001,654.1,654.2,654.2,654.2,654.2,654.2,654.2,654.2,654.2,264.3,266.90000000000003,271.0,277.6,287.70000000000005,303.0,325.0,355.1,393.6,439.8,491.7000000000001,547.0,603.4000000000001,659.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,21.449358964780263,9.450000000000005,100.0,0.0,,
0,10211.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.972927620946183,0.9224528061555898,0.8004471946587379,0.5807281644657938,0.3253389621369107,0.1389474256631119,0.047015158364359,0.0118909430840562,0.0,0.9354888809050902,0.1610684321453915,-74.22442105263158,15.277114942717509,0.0028952389293555,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,264.1,266.5,270.3,276.3,285.70000000000005,300.0,321.0,350.6,389.6,436.8,487.0,533.3000000000001,571.1,599.5,619.6,633.4000000000001,642.5,648.3000000000001,652.0,654.4000000000001,657.0,657.8000000000001,658.1,658.1,658.2,658.2,658.2,658.2,658.2,658.2,264.40000000000003,266.70000000000005,270.40000000000003,275.90000000000003,284.3,296.5,313.90000000000003,337.6,368.4,406.2000000000001,450.1,498.4,549.3000000000001,601.0,652.6,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,19.605832465536032,9.046666666666658,,,,
0,10212.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.972012542741274,0.918762574284204,0.7885253776636804,0.5550067794228137,0.2944603545510755,0.11892052015244,0.0389212027695923,0.009708970108607,0.0,0.9623484262712608,0.1358431055804418,-74.22442105263158,15.277114942717509,0.0048146813280697,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,264.40000000000003,267.0,271.1,277.6,287.8,303.3,326.1,358.0,399.5,448.0,497.4,541.5,577.1,603.9000000000001,623.1,636.3000000000001,645.0,650.6,654.2,656.5,659.0,659.8000000000001,660.0,660.1,660.1,660.2,660.2,660.2,660.2,660.2,264.40000000000003,266.90000000000003,270.8,276.8,285.8,299.20000000000005,318.20000000000005,344.20000000000005,377.7000000000001,418.5,465.2000000000001,516.0,568.9000000000001,622.1,674.8000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,20.62094404563799,5.086666666666648,,,,
0,10213.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9715226583364708,0.9163072130069764,0.7797975169872144,0.5353300171467378,0.27085247938841,0.1040670714034587,0.0330759886282394,0.008154139717904,0.0,0.9875199365529658,0.1179793545314491,-74.22442105263158,15.277114942717509,0.0080066470700654,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,264.70000000000005,267.40000000000003,271.8,278.8,289.70000000000005,306.20000000000005,330.5,364.3,407.2000000000001,455.6,503.5,545.8000000000001,580.0,606.0,624.7,637.5,646.1,651.6,655.1,657.4000000000001,659.8000000000001,660.6,660.9000000000001,661.0,661.0,661.0,661.0,661.0,661.0,661.0,264.40000000000003,267.0,271.0,277.3,286.90000000000003,301.20000000000005,321.6,349.5,385.4,428.6,477.80000000000007,530.7,585.1,639.7,693.3000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,23.515427560079228,1.1133333333333288,,,,
0,10214.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9715688584660912,0.9155138670599644,0.775185793542377,0.5240498844789176,0.2589117970379865,0.0976278005418317,0.0306847815517445,0.0075217817324178,0.0,1.0004643219963671,0.1095682570800078,-74.22442105263158,15.277114942717509,0.0133147747351096,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,264.90000000000003,267.8,272.40000000000003,279.70000000000005,291.1,308.40000000000003,333.8,368.5,411.8,459.6,506.4,547.6,581.2,606.8000000000001,625.2,638.0,646.4000000000001,651.9000000000001,655.4000000000001,657.6,660.1,660.9000000000001,661.1,661.2,661.2,661.2,661.2,661.2,661.3000000000001,661.3000000000001,264.40000000000003,267.0,271.1,277.6,287.5,302.3,323.5,352.40000000000003,389.5,434.1,484.5,538.4,593.7,648.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,17.035488168610176,4.650000000000006,,,,
0,10215.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9716704830401288,0.915640893765956,0.7745636903867884,0.5209052658598166,0.2551126999392542,0.0958985420919025,0.0302282481606519,0.0074308986397283,0.0,1.0057731522480022,0.1069687111528917,-74.22442105263158,15.277114942717509,0.0221420058478067,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,265.0,268.0,272.70000000000005,280.3,292.0,309.8,335.70000000000005,370.7000000000001,413.9,461.3,507.5,548.4,581.6,607.1,625.4000000000001,638.1,646.6,652.0,655.5,657.7,660.2,660.9000000000001,661.2,661.3000000000001,661.3000000000001,661.3000000000001,661.3000000000001,661.3000000000001,661.3000000000001,661.3000000000001,264.40000000000003,267.0,271.1,277.6,287.6,302.5,324.0,353.20000000000005,390.7000000000001,435.8,486.6,540.9,596.5,651.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,17.80369143103275,4.585714285714281,,,,
0,10216.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9716810295794936,0.915664740434605,0.7745967370066262,0.5208981651575422,0.2550667534092502,0.0958736649635006,0.0302211631357914,0.0074296039140366,0.0,1.0059222458559751,0.1069296609710176,-74.22442105263158,15.277114942717509,0.0368213832166099,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,265.1,268.20000000000005,273.0,280.70000000000005,292.70000000000005,310.70000000000005,336.8,371.8,414.8,461.9,507.9,548.6,581.8000000000001,607.1,625.5,638.1,646.6,652.0,655.5,657.7,660.2,661.0,661.2,661.3000000000001,661.3000000000001,661.3000000000001,661.3000000000001,661.3000000000001,661.3000000000001,661.3000000000001,264.40000000000003,267.0,271.1,277.6,287.6,302.5,324.0,353.20000000000005,390.7000000000001,435.8,486.6,540.9,596.5,652.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,18.17631897355928,5.085714285714297,,,,
0,10217.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.971685728123442,0.9156806928249828,0.7746365075531734,0.5209611857757366,0.2551212553399901,0.0959012151353513,0.030230942333616,0.0074321634695566,0.0,1.0058996285102764,0.1069625944802036,-74.22442105263158,15.277114942717509,0.0612326756348836,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,265.20000000000005,268.3,273.3,281.1,293.1,311.3,337.40000000000003,372.3,415.1,462.1,508.0,548.7,581.8000000000001,607.2,625.5,638.1,646.6,652.0,655.5,657.7,660.2,660.9000000000001,661.2,661.3000000000001,661.3000000000001,661.3000000000001,661.3000000000001,661.3000000000001,661.3000000000001,661.3000000000001,264.40000000000003,267.0,271.1,277.6,287.6,302.5,324.0,353.20000000000005,390.7000000000001,435.7000000000001,486.6,540.9,596.5,652.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,18.33367315702369,5.364285714285724,,,,
0,10218.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9716888343544964,0.915693117909784,0.774661247340575,0.5210034233266645,0.25515825173384,0.0959203688049843,0.0302376382304993,0.0074338282700505,0.0,1.0058826179318143,0.106985074378654,-74.22442105263158,15.277114942717509,0.1018278032454662,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,265.3,268.40000000000003,273.40000000000003,281.3,293.5,311.70000000000005,337.8,372.6,415.3,462.2000000000001,508.1,548.7,581.8000000000001,607.2,625.5,638.1,646.6,652.0,655.5,657.7,660.1,660.9000000000001,661.2,661.3000000000001,661.3000000000001,661.3000000000001,661.3000000000001,661.3000000000001,661.3000000000001,661.3000000000001,264.40000000000003,267.0,271.1,277.6,287.6,302.5,324.0,353.20000000000005,390.7000000000001,435.7000000000001,486.6,540.8000000000001,596.5,651.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,18.427948494454984,5.549999999999999,,,,
0,10219.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9716902587720536,0.9156978892757628,0.7746761389464627,0.521029194087098,0.2551816152377287,0.0959320331835349,0.0302420426917053,0.0074348327889079,0.0,1.005867914567786,0.1069997388927612,-74.22442105263158,15.277114942717509,0.1693360841460653,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,265.3,268.5,273.5,281.5,293.70000000000005,311.90000000000003,338.0,372.8,415.4,462.2000000000001,508.1,548.7,581.8000000000001,607.2,625.5,638.1,646.6,652.0,655.5,657.7,660.1,660.9000000000001,661.2,661.2,661.3000000000001,661.3000000000001,661.3000000000001,661.3000000000001,661.3000000000001,661.3000000000001,264.40000000000003,267.0,271.1,277.6,287.6,302.5,324.0,353.20000000000005,390.7000000000001,435.7000000000001,486.5,540.8000000000001,596.4000000000001,651.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,18.482269495770428,5.657142857142849,,,,
0,10220.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9716927792929402,0.9157008690292742,0.7746841991911405,0.521043999845918,0.2551959655973052,0.0959393386945852,0.0302463810377301,0.0074342568801571,0.0,1.0058575977677553,0.1070087949341305,-74.22442105263158,15.277114942717509,0.2816,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,265.40000000000003,268.6,273.6,281.6,293.8,312.1,338.1,372.9,415.4,462.2000000000001,508.1,548.7,581.8000000000001,607.2,625.5,638.1,646.5,652.0,655.5,657.7,660.1,660.9000000000001,661.2,661.2,661.3000000000001,661.3000000000001,661.3000000000001,661.3000000000001,661.3000000000001,661.3000000000001,264.40000000000003,267.0,271.1,277.6,287.6,302.5,323.90000000000003,353.20000000000005,390.7000000000001,435.7000000000001,486.5,540.8000000000001,596.4000000000001,651.9000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,18.51389439621729,5.728571428571423,,,,
0,10221.0,0.0,0.0031622776601683,0.0099999999999999,0.0316227766016837,0.1,0.3162277660168379,1.0,3.1622776601683795,10.0,31.6227766016838,1.0,0.9702358257941333,0.9120002953383488,0.7674853508881754,0.5148786946153047,0.2598288507283541,0.1058245423830397,0.0360428409584174,0.009226348348923,0.0,0.973552954830152,0.1140657354860279,-63.78478947368421,15.277114942717509,8.231944705562404e-05,1.0,1.0,0.0031622776601683,0.0051348329074375,0.0083378222347178,0.0135387618002254,0.0219839264886228,0.0356969884682606,0.0579639395338496,0.0941204967268066,0.1528306732658768,0.2481628922836825,0.4029611320200399,0.6543189129712969,1.062467830894041,1.7252105499420392,2.8013567611988672,4.548777947003778,7.386199822079358,11.99353946209233,19.47483039908755,31.6227766016838,100.0,316.227766016838,1000.0,3162.27766016838,10000.000000000002,31622.7766016838,100000.00000000004,316227.766016838,1000000.0000000003,3162277.6601683805,263.8,266.0,269.5,274.90000000000003,283.20000000000005,295.40000000000003,312.70000000000005,335.8,364.7000000000001,398.1,433.6,468.1,498.7000000000001,523.6,542.4,555.9,565.0,571.0,574.8000000000001,577.2,580.0,580.8000000000001,581.1,581.2,581.2,581.2,581.2,581.2,581.2,581.2,264.90000000000003,267.70000000000005,272.1,278.90000000000003,289.1,304.1,325.40000000000003,354.0,390.4,433.8,482.80000000000007,535.1,588.9000000000001,642.7,695.4000000000001,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,60.66539925416028,-39.65333333333334,,,,
